id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1071631680557986672,https://www.nocarz.pl/rooms/1071631680557986672,20241229042300,2024-12-29,previous scrape,Pretty studio-apartment - 850000,"This nice fully furnished studio apartment is located in a quiet district nearby the center of Geneva. At 5 minutes walking distance, you will find the Italy Embassy or Bunge SA. The studio offers a large room with a double bed and a sofa, as well as a well equipped kitchen and a bathroom. It is designed to combine your work, your leisure activities and the rest.",,,273734321,https://www.nocarz.pl/users/show/273734321,Homenhancement,2019-07-05,"Geneva, Switzerland","Nous gérons plus de 450 appartements à Genève et 60 appartements à Lausanne. 
Nous avons également des appartements à Bruxelles et Fribourg.
N'hésitez pas à nous contacter pour toute demande d'information complémentaire.
Nous sommes à votre service pour vous aider à trouver le parfait appartement pour votre séjour à Genève, Lausanne, Fribourg et Bruxelles.

La fameuse Equipe Réservations 
Sophie Gremaud
Homenhancement  SA",within an hour,88%,73%,,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_x_medium,,375,377,"['email', 'phone', 'work_email']",t,t,,Commune de Genève,,46.19456,6.15342,,Entire home/apt,2,,1 bath,,,,,4,,4,4,999,999,4.0,999.0,,,18,,19,19,,,,0,,,,,,,,,,,t,175,175,0,0,
699087034939507216,https://www.nocarz.pl/rooms/699087034939507216,20241229042300,,city scrape,"Grande chambre inférieur, accès à cuisine, parking","Two steps from everything. Buses 6,10 and 19 are 100 meters from the accommodation.","Former industrial district and workers' villas, the neighborhood is evolving towards modernity. Located close to international organizations, the accommodation is a 10-minute bus ride from the train station and the airport.",https://a0.muscache.com/pictures/bce42fad-4d3c-45af-8f1b-983da4b7b5db.jpg,44666245,,Marie Et Jules,2015-09-20,"Geneva, Switzerland","Mon conjoint et moi-même pouvons recevoir des hôtes dans cinq chambres doubles, avec salles de bains, dans le cadre de ""Mon jardin en Ville"". Il est aussi possible de louer les chambres avec accès à la cuisine et au reste de l'appartement ou de louer tout l'appartement-souplex, dans une zone industrielle, sur la rive-droite de Genève, proche de toutes commodités.",within an hour,,100%,f,https://a0.muscache.com/im/pictures/user/User-44666245/original/64f594c4-3acf-4335-86af-31aec8bdee3a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-44666245/original/64f594c4-3acf-4335-86af-31aec8bdee3a.jpeg?aki_policy=profile_x_medium,,15,24,"['email', 'phone']",t,t,,Commune de Genève,,46.20982,6.12386,Private room in loft,Private room,3,1.0,1 shared bath,,2,"[""Hair dryer"", ""Private backyard"", ""Hot water kettle"", ""Freezer"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Babysitter recommendations"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Siemens electric stove"", ""Smoke alarm"", ""Oven"", ""Fast wifi \u2013 448 Mbps"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Crib"", ""Baby bath"", ""Hot water"", ""Self check-in"", ""Room-darkening shades""]",$55.00,,15,2,2,1125,1125,,1125.0,,,15,26,,297,2024-12-29,,2,0,,,4.88,4.88,,,5.0,4.88,4.81,,f,,7,8,0,0.57
23044619,https://www.nocarz.pl/rooms/23044619,,,city scrape,,"The accommodation is close to Nations: 5 mins by tram, 10 mins on foot. Ideal if you work at the Nations (job, internship, etc.). Perfect for couples, solo and business travelers.",,https://a0.muscache.com/pictures/ac4dbd0b-f202-4625-8838-b4702221b4f9.jpg,57720653,https://www.nocarz.pl/users/show/57720653,Michael,,,"Je souhaite que vous passiez un agréable moment dans la région. N'hésitez pas à me faire part de vos problèmes et vos interrogations, j'essaierai d'y répondre au mieux, et le plus rapidement possible.
Merci et à bientôt!",within an hour,100%,,,https://a0.muscache.com/im/pictures/user/User-57720653/original/86db199f-b57d-410e-ad30-2442c1987828.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-57720653/original/86db199f-b57d-410e-ad30-2442c1987828.png?aki_policy=profile_x_medium,,,4,"['email', 'phone']",t,t,"Genève, Switzerland",,,46.2204,6.14778,Entire rental unit,Entire home/apt,2,1.0,,0,1,"[""Long term stays allowed"", ""Bathtub"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Coffee maker"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",,28,1125,14,28,1125,1125,27.0,,,t,22,26,26,108,2024-12-29,27,3,0,2018-03-31,2024-11-05,4.96,5.0,4.78,5.0,5.0,5.0,4.78,,f,,1,0,0,0.33
577915520314783955,https://www.nocarz.pl/rooms/577915520314783955,20241229042300,,,"Studio independent, parking and nice terrace.","Your family will be close to everything when you stay at this centrally-located place.  Nice terrace next to the studio can be used. Independent  entrance. The studio is 2 minutes walking to the shopping Center in Grand-Saconnex.  Close to bus stops: Bus 3, 5, 22, 53, and F,  to ( WHO, ILO, United Nations/Cornavin):  10 minute driving  to United Nations - reachable also by bike (storage space for bicycles is possible). Very close to all shops and city facilities.",,https://a0.muscache.com/pictures/miso/Hosting-577915520314783955/original/804fb2d1-83d1-4d5c-aa49-28af626d9319.jpeg,437980136,https://www.nocarz.pl/users/show/437980136,Hanan,2021-12-29,,"",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/295c199c-0ea5-4f4b-b5e9-01320d7546f6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/295c199c-0ea5-4f4b-b5e9-01320d7546f6.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Le Grand-Saconnex, Genève, Switzerland",Grand-Saconnex,,46.22962,6.11779,Entire guesthouse,Entire home/apt,,1.5,,1,1,"[""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Hot water kettle"", ""Shared patio or balcony"", ""Freezer"", ""Books and reading material"", ""Laundromat nearby"", ""Wine glasses"", ""Outdoor furniture"", ""Mosquito net"", ""Dishes and silverware"", ""Dove body soap"", ""Essentials"", ""Garden view"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Nivea conditioner"", ""Bed linens"", ""Hangers"", ""Clothing storage"", ""Kitchenette"", ""Toaster"", ""Outdoor dining area"", ""Host greets you"", ""Free parking on premises"", ""Refrigerator"", ""Radiant heating"", ""Microwave"", ""Safe"", ""Cleaning products"", ""Extra pillows and blankets"", ""Mini fridge"", ""Single level home"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",$180.00,1,1125,1,,1125,1125,1.0,,,t,13,43,,,2024-12-29,33,5,,2022-03-20,2024-10-11,4.85,4.85,,4.97,,4.91,4.73,,t,1,1,0,,0.97
1075273805765801879,,,2024-12-29,city scrape,,"This chic one bedroom apartment is located in a calm residence near Geneva's main train station, very well located and also surrounded by many restaurants and convenient stores. This apartment is located on the 4th floor newly renovated with an open spaced kitchen that is very well equipped. The living room is welcoming after being redecorated and there is plenty of sunlight coming in during the day.",,,273734321,https://www.nocarz.pl/users/show/273734321,Homenhancement,2019-07-05,,"Nous gérons plus de 450 appartements à Genève et 60 appartements à Lausanne. 
Nous avons également des appartements à Bruxelles et Fribourg.
N'hésitez pas à nous contacter pour toute demande d'information complémentaire.
Nous sommes à votre service pour vous aider à trouver le parfait appartement pour votre séjour à Genève, Lausanne, Fribourg et Bruxelles.

La fameuse Equipe Réservations 
Sophie Gremaud
Homenhancement  SA",within an hour,,73%,f,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_small,,,,,"['email', 'phone', 'work_email']",t,t,,Commune de Genève,,46.21402,6.14849,Entire rental unit,Entire home/apt,2,1.0,,1,1,"[""Essentials"", ""Paid washer \u2013 In building"", ""Iron"", ""Pets allowed"", ""Drying rack for clothing"", ""Clothing storage"", ""Smart lock"", ""Self check-in"", ""Hot water"", ""TV"", ""Wifi"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Bed linens""]",,4,365,4,,999,999,4.0,999.0,,t,26,27,,27,2024-12-29,1,,0,2024-03-30,2024-03-30,,5.0,,5.0,,5.0,5.0,,t,,175,0,0,0.11
786392112993172695,https://www.nocarz.pl/rooms/786392112993172695,20241229042300,2024-12-29,previous scrape,Modern 2bedroom stay overlooking Geneva downtown,The apartment is located 2 minutes from the main train station. All major bus and tram connections are below the building.<br /><br />The lake and the river is 2 to 3 minutes walk. The grocery stores and big shopping area is right infront of the building.<br /><br />You will enjoy easy access to everything from this centrally located place.,,https://a0.muscache.com/pictures/hosting/Hosting-786392112993172695/original/beebd07c-57ea-43e0-b884-229b5a966ac6.jpeg,,https://www.nocarz.pl/users/show/492194189,Ajay,2022-12-20,"Geneva, Switzerland",Indian living and working in Geneva for 10 years,,100%,,f,,,,2,2,"['email', 'phone']",,t,"Genève, Switzerland",Commune de Genève,,46.20654,,Entire rental unit,,5,,1.5 baths,2,,,,,180,3,3,180,180,,180.0,,t,,9,,,2024-12-29,17,15,1,2022-12-29,2024-12-26,4.59,,4.53,4.82,4.88,4.88,4.47,,f,2,2,0,0,
943202090762185823,https://www.nocarz.pl/rooms/943202090762185823,20241229042300,2024-12-29,city scrape,,"Well located and surrounded by a nice park this apartment offers calm; centrality and greenness. The 2 bedrooms allow a small family to be comfortably installed with a spacious kitchen and balcony. This modern decoration allows feeling space, luminosity and comfort.",,https://a0.muscache.com/pictures/miso/Hosting-943202090762185823/original/3a3a2ab3-9576-40eb-85b7-889e71894fcc.png,,https://www.nocarz.pl/users/show/273734321,Homenhancement,2019-07-05,"Geneva, Switzerland","Nous gérons plus de 450 appartements à Genève et 60 appartements à Lausanne. 
Nous avons également des appartements à Bruxelles et Fribourg.
N'hésitez pas à nous contacter pour toute demande d'information complémentaire.
Nous sommes à votre service pour vous aider à trouver le parfait appartement pour votre séjour à Genève, Lausanne, Fribourg et Bruxelles.

La fameuse Equipe Réservations 
Sophie Gremaud
Homenhancement  SA",,88%,73%,,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_x_medium,,375,377,"['email', 'phone', 'work_email']",t,t,"Genève, Switzerland",Commune de Genève,,,6.15518,Entire rental unit,Entire home/apt,,,1 bath,2,2,,$350.00,4,365,4,4,999,999,4.0,999.0,,t,0,0,0,0,2024-12-29,,0,,,,,,,,,,,,t,175,,0,0,
18829980,https://www.nocarz.pl/rooms/18829980,20241229042300,2024-12-29,city scrape,Jolie Chambre meublée avec balcon..,"Quiet neighborhood, greenery, wooded park, close to  all amenities,  Shops, parks, schools ,  Bus stop, train a few steps. close to the lake. Close to international organizations... Suitable for a clean, quiet and above all NON-SMOKING PERSON",,,119888913,https://www.nocarz.pl/users/show/119888913,Mm,2017-03-09,,,,N/A,0%,f,https://a0.muscache.com/im/pictures/user/272c7fa6-ebac-4e5a-be8d-8200ca408001.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/272c7fa6-ebac-4e5a-be8d-8200ca408001.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,,,Versoix,,46.29122,,Private room in rental unit,,,,1 bath,1,1,,$45.00,,1125,6,,1125,1125,6.0,1125.0,,,23,53,83,358,2024-12-29,0,0,0,,,,,,,,,,,f,2,,2,0,
50525326,https://www.nocarz.pl/rooms/50525326,20241229042300,2024-12-29,city scrape,petit 2 pièces confortable près de l' aéroport et nations unies,,,https://a0.muscache.com/pictures/2490403d-5c71-4f4c-9161-3fae0e7a00cf.jpg,205414614,https://www.nocarz.pl/users/show/205414614,,2018-07-27,"Sion, Switzerland","",N/A,N/A,N/A,,,https://a0.muscache.com/im/pictures/user/2043c56a-e910-4616-91a8-17836a74a7a1.jpg?aki_policy=profile_x_medium,,,1,"['email', 'phone']",t,,"Le Grand-Saconnex, Genève, Switzerland",Grand-Saconnex,,,6.12721,Entire rental unit,,2,1.0,1 bath,,1,,$117.00,2,15,,,15,15,2.0,15.0,,t,2,32,61,63,2024-12-29,2,0,0,,2023-05-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,,,,0,0.1
1047708277008417937,https://www.nocarz.pl/rooms/1047708277008417937,20241229042300,,city scrape,Cozy apart in Geneva! From 18/12/24 to 5/01/25,Keep it simple at this peaceful and centrally-located place.,,,379800806,https://www.nocarz.pl/users/show/379800806,Adnan,2020-12-12,,"",within a day,95%,,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,,,1,1,,f,t,,,,46.20589,6.14468,Entire rental unit,,5,1.0,1 bath,3,,"[""Kitchen"", ""Washer"", ""TV"", ""Hot tub""]",,1,365,1,1,365,,1.0,365.0,,t,26,56,86,265,2024-12-29,0,0,,,,,,,,,,,,,1,1,0,0,
647795394975682745,https://www.nocarz.pl/rooms/647795394975682745,20241229042300,,city scrape,Chambre privée dans un logement de 120m2,,,https://a0.muscache.com/pictures/miso/Hosting-647795394975682745/original/1b899292-edd8-40f3-b95d-ee64b3bfa385.jpeg,11222364,https://www.nocarz.pl/users/show/11222364,,2014-01-12,"Geneva, Switzerland",,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/1fe093da-5bda-43cb-bda6-312fd7ef0399.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1fe093da-5bda-43cb-bda6-312fd7ef0399.jpg?aki_policy=profile_x_medium,,2,2,,,t,,Cologny,,,6.17516,Private room in rental unit,Private room,1,1.0,1 shared bath,1,1,"[""Wifi"", ""Iron"", ""Dedicated workspace""]",$75.00,3,,3,3,10,,3.0,,,t,28,58,,88,,,0,0,,,,,,,,,,,f,2,1,1,0,
19820423,https://www.nocarz.pl/rooms/19820423,20241229042300,2024-12-29,previous scrape,"Large Room near Airport, Palexpo & More","Bedroom in a large apartment near airport and UN.<br />This room is perfect for solo travelers.<br />The accommodation is close to the airport and public transport. <br />close to the Balexert center, and TPG Transportation.",,,3528377,https://www.nocarz.pl/users/show/3528377,Marc,2012-09-10,"Geneva, Switzerland","Keys'n'Fly - nocarz Management Solution That Suits You
My name is Marc with Keys'n'Fly Vacation Rentals, a full service property management company based out of Geneva, Switzerland. My team and I strive to make every experience a seamless one, no matter where your trip may take you. As hospitality professionals experts, we are dedicated to provide superior customer service with attentiveness to inquiries and our guests while they are staying with us. 
Our beloved hosts trust us in managing their properties on their behalf and we hope you will trust us with your stay.
Please let us know how we may help you with your next trip.",within an hour,98%,91%,f,https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_x_medium,,177,,"['phone', 'work_email']",t,t,,Vernier,,46.21958,,Private room in rental unit,Private room,2,,1 shared bath,,,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Free street parking"", ""Heating"", ""Host greets you"", ""Paid parking off premises"", ""Washer"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Exterior security cameras on property"", ""Kitchen"", ""Hangers"", ""Fire extinguisher""]",,1,1125,1,,1125,1125,1.0,,,t,0,0,0,0,2024-12-29,,,0,2017-07-16,2020-03-11,4.23,,4.42,4.38,4.35,4.45,,,f,101,92,,,
1070854068120076778,https://www.nocarz.pl/rooms/1070854068120076778,20241229042300,2024-12-29,city scrape,Comfortable one-bedroom apartment - 420000,"Spacious apartment close to the city center and Bertrand Park.The space is divided as follows: a pleasant bedroom with double bed and a big wardrobe, a dining room with a table for 6 people, a large living room with two sofas, a separate kitchen and a bathroom with bathtub.",,https://a0.muscache.com/pictures/miso/Hosting-1070854068120076778/original/3fb1226c-0870-4e2a-8927-d79767e1467d.jpeg,273734321,https://www.nocarz.pl/users/show/273734321,,,,"Nous gérons plus de 450 appartements à Genève et 60 appartements à Lausanne. 
Nous avons également des appartements à Bruxelles et Fribourg.
N'hésitez pas à nous contacter pour toute demande d'information complémentaire.
Nous sommes à votre service pour vous aider à trouver le parfait appartement pour votre séjour à Genève, Lausanne, Fribourg et Bruxelles.

La fameuse Equipe Réservations 
Sophie Gremaud
Homenhancement  SA",within an hour,88%,73%,f,,,,,377,"['email', 'phone', 'work_email']",t,t,,,,46.19436,6.15506,Entire rental unit,Entire home/apt,2,1.0,,1,1,"[""Essentials"", ""Paid washer \u2013 In building"", ""Iron"", ""Pets allowed"", ""Drying rack for clothing"", ""Heating"", ""Clothing storage"", ""Smart lock"", ""Self check-in"", ""Hot water"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Bed linens""]",$169.00,4,365,4,4,999,999,4.0,,,t,5,5,5,5,,,0,0,,,,,,,,,,,t,,,,0,
710004300855501173,https://www.nocarz.pl/rooms/710004300855501173,20241229042300,2024-12-29,,,,,https://a0.muscache.com/pictures/miso/Hosting-710004300855501173/original/d07a185c-2b90-40c4-b1b2-b0fa4edee3ce.jpeg,,https://www.nocarz.pl/users/show/20631825,,,,,,N/A,0%,f,https://a0.muscache.com/im/pictures/user/ef7e9a18-03c5-4bec-8cbd-233c9b7f33a4.jpg?aki_policy=profile_small,,,2,6,"['email', 'phone']",t,t,,,,46.2034,6.16124,Entire condo,Entire home/apt,2,1.0,1 bath,1,1,,,,365,3,3,365,365,3.0,365.0,,t,29,59,89,364,2024-12-29,,0,0,,,,,,,,,,,f,1,1,0,0,
19777691,https://www.nocarz.pl/rooms/19777691,20241229042300,2024-12-29,city scrape,"Geneve Centre, 2 pièces, clim, balcon, Wifi","High standard 2 room Apartment, AC, fiber optic WIFI, higher floor, lift, 5 mins walk to center (Bel-Air). <br />- 1 bedroom, TV, AC, double bed or twin beds upon request, small desk, shower and washbasin, big wardrobe.<br />- Living/fully fitted kitchen, AC, fridge, dishwasher, washer/dryer etc...  sofa, TV, dining corner. Shower room with washbasin. Small balcony with table & 2 chairs<br />- Entry hall, separate toilet with washbasin.",,,9005801,https://www.nocarz.pl/users/show/9005801,Christine Laure,,"Geneva, Switzerland","Originaire de Genève, propriétaire d'un petit hotel à Genève",,98%,85%,t,https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9005801/profile_pic/1380040842/original.jpg?aki_policy=profile_x_medium,,10,11,"['email', 'phone']",t,t,,Commune de Genève,,46.20636,,Entire rental unit,,,,2.5 baths,,2,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Washer"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",$160.00,7,1125,7,7,1125,1125,7.0,1125.0,,t,0,0,0,30,2024-12-29,9,0,0,2018-08-24,2019-08-01,5.0,,4.89,4.89,4.89,4.78,4.78,,f,9,9,0,0,0.12
